Parcel Number,PropTypeDescription,Acreage,SpecificPropTypeDescription,NbhdCode2,Land Value,Total Value,TotGLA,Tot Bsmt,EffYearBuilt_Weighted,Quality_Weighted,Main_StyleDesc,FullBaths_Total,HalfBaths_Total,BsmtFinishPct_Weighted,Laundry_Count,KitchenCount,CarportArea,CarportCapacity,GarageArea,GarageCapacity,Count_DetGarage,SqFt_DetGarage,Count_ DetCarport,SqFt_DetCarport,Count_Barn,Sqft_Barn,Count_Guest_House,SqFt_Guest_House,Count_Pools,SqFt_Pools,Count_Recreational_Courts,SqFt_Recreational_Courts,Count_Shed,SqFt_Shed,Count_Gazebo_Pavilion,SqFt_Gazebo_Pavilion,Sold Price,Sold Date,Concessions Amount,segment,List Number,Adj_Price,ln_Price,ln_GLA,Time_1,Time_2,Time_3,Trended_Price
19580008000,Res PUD,0.025,CONDOMINIUM / TOWNHOUSE,C," $10,000.00 "," $259,708.00 ",1495.0,0.0,2019.0,3.5,Int: One One-Half,2.0,1.0,0.0,1.0,1.0,0.0,0.0,376.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295000.0,2025-08-12,0.0,Residential,111046.0,295000.0,12.594730635321957,7.3098814858247865,27.92378449408673,0.2956636005256242,15.045992115637318,294718.6180640787
19580008000,Res PUD,0.025,CONDOMINIUM / TOWNHOUSE,C," $10,000.00 "," $259,708.00 ",1495.0,0.0,2019.0,3.5,Int: One One-Half,2.0,1.0,0.0,1.0,1.0,0.0,0.0,376.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325000.0,2022-06-13,0.0,Residential,97615.0,325000.0,12.691580461311874,7.3098814858247865,5.289093298291721,0.0,0.0,329560.9904916864
19580008000,Res PUD,0.025,CONDOMINIUM / TOWNHOUSE,C," $10,000.00 "," $259,708.00 ",1495.0,0.0,2019.0,3.5,Int: One One-Half,2.0,1.0,0.0,1.0,1.0,0.0,0.0,376.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295000.0,2025-08-12,0.0,Land Sales,111046.0,295000.0,12.594730635321957,7.3098814858247865,27.92378449408673,0.2956636005256242,15.045992115637318,296301.3167345483
19580008000,Res PUD,0.025,CONDOMINIUM / TOWNHOUSE,C," $10,000.00 "," $259,708.00 ",1495.0,0.0,2019.0,3.5,Int: One One-Half,2.0,1.0,0.0,1.0,1.0,0.0,0.0,376.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325000.0,2022-06-13,0.0,Land Sales,97615.0,325000.0,12.691580461311874,7.3098814858247865,5.289093298291721,0.0,0.0,342593.9035474599
19580008000,Res PUD,0.025,CONDOMINIUM / TOWNHOUSE,C," $10,000.00 "," $259,708.00 ",1495.0,0.0,2019.0,3.5,Int: One One-Half,2.0,1.0,0.0,1.0,1.0,0.0,0.0,376.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295000.0,2025-08-12,0.0,Residential,111046.0,295000.0,12.594730635321957,7.3098814858247865,27.92378449408673,0.2956636005256242,15.045992115637318,294718.6180640787
19580008000,Res PUD,0.025,CONDOMINIUM / TOWNHOUSE,C," $10,000.00 "," $259,708.00 ",1495.0,0.0,2019.0,3.5,Int: One One-Half,2.0,1.0,0.0,1.0,1.0,0.0,0.0,376.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325000.0,2022-06-13,0.0,Residential,97615.0,325000.0,12.691580461311874,7.3098814858247865,5.289093298291721,0.0,0.0,329560.9904916864
19580008000,Res PUD,0.025,CONDOMINIUM / TOWNHOUSE,C," $10,000.00 "," $259,708.00 ",1495.0,0.0,2019.0,3.5,Int: One One-Half,2.0,1.0,0.0,1.0,1.0,0.0,0.0,376.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295000.0,2025-08-12,0.0,Land Sales,111046.0,295000.0,12.594730635321957,7.3098814858247865,27.92378449408673,0.2956636005256242,15.045992115637318,296301.3167345483
19580008000,Res PUD,0.025,CONDOMINIUM / TOWNHOUSE,C," $10,000.00 "," $259,708.00 ",1495.0,0.0,2019.0,3.5,Int: One One-Half,2.0,1.0,0.0,1.0,1.0,0.0,0.0,376.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325000.0,2022-06-13,0.0,Land Sales,97615.0,325000.0,12.691580461311874,7.3098814858247865,5.289093298291721,0.0,0.0,342593.9035474599
19580008000,Res PUD,0.025,CONDOMINIUM / TOWNHOUSE,C," $10,000.00 "," $259,708.00 ",1495.0,0.0,2019.0,3.5,Int: One One-Half,2.0,1.0,0.0,1.0,1.0,0.0,0.0,376.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295000.0,2025-08-12,0.0,Residential,111046.0,295000.0,12.594730635321957,7.3098814858247865,27.92378449408673,0.2956636005256242,15.045992115637318,294718.6180640787
19580008000,Res PUD,0.025,CONDOMINIUM / TOWNHOUSE,C," $10,000.00 "," $259,708.00 ",1495.0,0.0,2019.0,3.5,Int: One One-Half,2.0,1.0,0.0,1.0,1.0,0.0,0.0,376.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325000.0,2022-06-13,0.0,Residential,97615.0,325000.0,12.691580461311874,7.3098814858247865,5.289093298291721,0.0,0.0,329560.9904916864
19580008000,Res PUD,0.025,CONDOMINIUM / TOWNHOUSE,C," $10,000.00 "," $259,708.00 ",1495.0,0.0,2019.0,3.5,Int: One One-Half,2.0,1.0,0.0,1.0,1.0,0.0,0.0,376.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295000.0,2025-08-12,0.0,Land Sales,111046.0,295000.0,12.594730635321957,7.3098814858247865,27.92378449408673,0.2956636005256242,15.045992115637318,296301.3167345483
19580008000,Res PUD,0.025,CONDOMINIUM / TOWNHOUSE,C," $10,000.00 "," $259,708.00 ",1495.0,0.0,2019.0,3.5,Int: One One-Half,2.0,1.0,0.0,1.0,1.0,0.0,0.0,376.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325000.0,2022-06-13,0.0,Land Sales,97615.0,325000.0,12.691580461311874,7.3098814858247865,5.289093298291721,0.0,0.0,342593.9035474599
19580008000,Res PUD,0.025,CONDOMINIUM / TOWNHOUSE,C," $10,000.00 "," $259,708.00 ",1495.0,0.0,2019.0,3.5,Int: One One-Half,2.0,1.0,0.0,1.0,1.0,0.0,0.0,376.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295000.0,2025-08-12,0.0,Residential,111046.0,295000.0,12.594730635321957,7.3098814858247865,27.92378449408673,0.2956636005256242,15.045992115637318,294718.6180640787
19580008000,Res PUD,0.025,CONDOMINIUM / TOWNHOUSE,C," $10,000.00 "," $259,708.00 ",1495.0,0.0,2019.0,3.5,Int: One One-Half,2.0,1.0,0.0,1.0,1.0,0.0,0.0,376.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325000.0,2022-06-13,0.0,Residential,97615.0,325000.0,12.691580461311874,7.3098814858247865,5.289093298291721,0.0,0.0,329560.9904916864
19580008000,Res PUD,0.025,CONDOMINIUM / TOWNHOUSE,C," $10,000.00 "," $259,708.00 ",1495.0,0.0,2019.0,3.5,Int: One One-Half,2.0,1.0,0.0,1.0,1.0,0.0,0.0,376.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295000.0,2025-08-12,0.0,Land Sales,111046.0,295000.0,12.594730635321957,7.3098814858247865,27.92378449408673,0.2956636005256242,15.045992115637318,296301.3167345483
19580008000,Res PUD,0.025,CONDOMINIUM / TOWNHOUSE,C," $10,000.00 "," $259,708.00 ",1495.0,0.0,2019.0,3.5,Int: One One-Half,2.0,1.0,0.0,1.0,1.0,0.0,0.0,376.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325000.0,2022-06-13,0.0,Land Sales,97615.0,325000.0,12.691580461311874,7.3098814858247865,5.289093298291721,0.0,0.0,342593.9035474599
19580008000,Res PUD,0.026,CONDOMINIUM / TOWNHOUSE,C," $10,000.00 "," $271,208.00 ",1491.0,0.0,2019.0,3.5,End: One One-Half,2.0,1.0,0.0,1.0,1.0,0.0,0.0,376.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295000.0,2025-08-12,0.0,Residential,111046.0,295000.0,12.594730635321957,7.307202314764738,27.92378449408673,0.2956636005256242,15.045992115637318,294718.6180640787
19580008000,Res PUD,0.026,CONDOMINIUM / TOWNHOUSE,C," $10,000.00 "," $271,208.00 ",1491.0,0.0,2019.0,3.5,End: One One-Half,2.0,1.0,0.0,1.0,1.0,0.0,0.0,376.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325000.0,2022-06-13,0.0,Residential,97615.0,325000.0,12.691580461311874,7.307202314764738,5.289093298291721,0.0,0.0,329560.9904916864
19580008000,Res PUD,0.026,CONDOMINIUM / TOWNHOUSE,C," $10,000.00 "," $271,208.00 ",1491.0,0.0,2019.0,3.5,End: One One-Half,2.0,1.0,0.0,1.0,1.0,0.0,0.0,376.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295000.0,2025-08-12,0.0,Land Sales,111046.0,295000.0,12.594730635321957,7.307202314764738,27.92378449408673,0.2956636005256242,15.045992115637318,296301.3167345483
19580008000,Res PUD,0.026,CONDOMINIUM / TOWNHOUSE,C," $10,000.00 "," $271,208.00 ",1491.0,0.0,2019.0,3.5,End: One One-Half,2.0,1.0,0.0,1.0,1.0,0.0,0.0,376.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325000.0,2022-06-13,0.0,Land Sales,97615.0,325000.0,12.691580461311874,7.307202314764738,5.289093298291721,0.0,0.0,342593.9035474599
19580009000,Res PUD,0.026,CONDOMINIUM / TOWNHOUSE,C," $10,000.00 "," $271,208.00 ",1491.0,0.0,2019.0,3.5,End: One One-Half,2.0,1.0,0.0,1.0,1.0,0.0,0.0,376.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313000.0,2022-05-18,0.0,Residential,97481.0,313000.0,12.65395846952229,7.307202314764738,4.434954007884363,0.0,0.0,316705.7555765945
19580009000,Res PUD,0.026,CONDOMINIUM / TOWNHOUSE,C," $10,000.00 "," $271,208.00 ",1491.0,0.0,2019.0,3.5,End: One One-Half,2.0,1.0,0.0,1.0,1.0,0.0,0.0,376.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288000.0,2024-05-10,0.0,Residential,106184.0,288000.0,12.570715759118084,7.307202314764738,27.92378449408673,0.2628120893561104,0.0,289247.8567308503
19580009000,Res PUD,0.026,CONDOMINIUM / TOWNHOUSE,C," $10,000.00 "," $271,208.00 ",1491.0,0.0,2019.0,3.5,End: One One-Half,2.0,1.0,0.0,1.0,1.0,0.0,0.0,376.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313000.0,2022-05-18,0.0,Land Sales,97481.0,313000.0,12.65395846952229,7.307202314764738,4.434954007884363,0.0,0.0,329244.09747238085
19580009000,Res PUD,0.026,CONDOMINIUM / TOWNHOUSE,C," $10,000.00 "," $271,208.00 ",1491.0,0.0,2019.0,3.5,End: One One-Half,2.0,1.0,0.0,1.0,1.0,0.0,0.0,376.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288000.0,2024-05-10,0.0,Land Sales,106184.0,288000.0,12.570715759118084,7.307202314764738,27.92378449408673,0.2628120893561104,0.0,296395.4591299046
19580009000,Res PUD,0.025,CONDOMINIUM / TOWNHOUSE,C," $10,000.00 "," $259,708.00 ",1495.0,0.0,2019.0,3.5,Int: One One-Half,2.0,1.0,0.0,1.0,1.0,0.0,0.0,376.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313000.0,2022-05-18,0.0,Residential,97481.0,313000.0,12.65395846952229,7.3098814858247865,4.434954007884363,0.0,0.0,316705.7555765945
19580009000,Res PUD,0.025,CONDOMINIUM / TOWNHOUSE,C," $10,000.00 "," $259,708.00 ",1495.0,0.0,2019.0,3.5,Int: One One-Half,2.0,1.0,0.0,1.0,1.0,0.0,0.0,376.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288000.0,2024-05-10,0.0,Residential,106184.0,288000.0,12.570715759118084,7.3098814858247865,27.92378449408673,0.2628120893561104,0.0,289247.8567308503
19580009000,Res PUD,0.025,CONDOMINIUM / TOWNHOUSE,C," $10,000.00 "," $259,708.00 ",1495.0,0.0,2019.0,3.5,Int: One One-Half,2.0,1.0,0.0,1.0,1.0,0.0,0.0,376.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313000.0,2022-05-18,0.0,Land Sales,97481.0,313000.0,12.65395846952229,7.3098814858247865,4.434954007884363,0.0,0.0,329244.09747238085
19580009000,Res PUD,0.025,CONDOMINIUM / TOWNHOUSE,C," $10,000.00 "," $259,708.00 ",1495.0,0.0,2019.0,3.5,Int: One One-Half,2.0,1.0,0.0,1.0,1.0,0.0,0.0,376.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288000.0,2024-05-10,0.0,Land Sales,106184.0,288000.0,12.570715759118084,7.3098814858247865,27.92378449408673,0.2628120893561104,0.0,296395.4591299046
19580009000,Res PUD,0.025,CONDOMINIUM / TOWNHOUSE,C," $10,000.00 "," $259,708.00 ",1495.0,0.0,2019.0,3.5,Int: One One-Half,2.0,1.0,0.0,1.0,1.0,0.0,0.0,376.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313000.0,2022-05-18,0.0,Residential,97481.0,313000.0,12.65395846952229,7.3098814858247865,4.434954007884363,0.0,0.0,316705.7555765945
19580009000,Res PUD,0.025,CONDOMINIUM / TOWNHOUSE,C," $10,000.00 "," $259,708.00 ",1495.0,0.0,2019.0,3.5,Int: One One-Half,2.0,1.0,0.0,1.0,1.0,0.0,0.0,376.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288000.0,2024-05-10,0.0,Residential,106184.0,288000.0,12.570715759118084,7.3098814858247865,27.92378449408673,0.2628120893561104,0.0,289247.8567308503
19580009000,Res PUD,0.025,CONDOMINIUM / TOWNHOUSE,C," $10,000.00 "," $259,708.00 ",1495.0,0.0,2019.0,3.5,Int: One One-Half,2.0,1.0,0.0,1.0,1.0,0.0,0.0,376.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313000.0,2022-05-18,0.0,Land Sales,97481.0,313000.0,12.65395846952229,7.3098814858247865,4.434954007884363,0.0,0.0,329244.09747238085
19580009000,Res PUD,0.025,CONDOMINIUM / TOWNHOUSE,C," $10,000.00 "," $259,708.00 ",1495.0,0.0,2019.0,3.5,Int: One One-Half,2.0,1.0,0.0,1.0,1.0,0.0,0.0,376.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288000.0,2024-05-10,0.0,Land Sales,106184.0,288000.0,12.570715759118084,7.3098814858247865,27.92378449408673,0.2628120893561104,0.0,296395.4591299046
19580009000,Res PUD,0.025,CONDOMINIUM / TOWNHOUSE,C," $10,000.00 "," $259,708.00 ",1495.0,0.0,2019.0,3.5,Int: One One-Half,2.0,1.0,0.0,1.0,1.0,0.0,0.0,376.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313000.0,2022-05-18,0.0,Residential,97481.0,313000.0,12.65395846952229,7.3098814858247865,4.434954007884363,0.0,0.0,316705.7555765945
19580009000,Res PUD,0.025,CONDOMINIUM / TOWNHOUSE,C," $10,000.00 "," $259,708.00 ",1495.0,0.0,2019.0,3.5,Int: One One-Half,2.0,1.0,0.0,1.0,1.0,0.0,0.0,376.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288000.0,2024-05-10,0.0,Residential,106184.0,288000.0,12.570715759118084,7.3098814858247865,27.92378449408673,0.2628120893561104,0.0,289247.8567308503
19580009000,Res PUD,0.025,CONDOMINIUM / TOWNHOUSE,C," $10,000.00 "," $259,708.00 ",1495.0,0.0,2019.0,3.5,Int: One One-Half,2.0,1.0,0.0,1.0,1.0,0.0,0.0,376.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313000.0,2022-05-18,0.0,Land Sales,97481.0,313000.0,12.65395846952229,7.3098814858247865,4.434954007884363,0.0,0.0,329244.09747238085
19580009000,Res PUD,0.025,CONDOMINIUM / TOWNHOUSE,C," $10,000.00 "," $259,708.00 ",1495.0,0.0,2019.0,3.5,Int: One One-Half,2.0,1.0,0.0,1.0,1.0,0.0,0.0,376.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288000.0,2024-05-10,0.0,Land Sales,106184.0,288000.0,12.570715759118084,7.3098814858247865,27.92378449408673,0.2628120893561104,0.0,296395.4591299046
19580009000,Res PUD,0.025,CONDOMINIUM / TOWNHOUSE,C," $10,000.00 "," $259,708.00 ",1495.0,0.0,2019.0,3.5,Int: One One-Half,2.0,1.0,0.0,1.0,1.0,0.0,0.0,376.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313000.0,2022-05-18,0.0,Residential,97481.0,313000.0,12.65395846952229,7.3098814858247865,4.434954007884363,0.0,0.0,316705.7555765945
19580009000,Res PUD,0.025,CONDOMINIUM / TOWNHOUSE,C," $10,000.00 "," $259,708.00 ",1495.0,0.0,2019.0,3.5,Int: One One-Half,2.0,1.0,0.0,1.0,1.0,0.0,0.0,376.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288000.0,2024-05-10,0.0,Residential,106184.0,288000.0,12.570715759118084,7.3098814858247865,27.92378449408673,0.2628120893561104,0.0,289247.8567308503
19580009000,Res PUD,0.025,CONDOMINIUM / TOWNHOUSE,C," $10,000.00 "," $259,708.00 ",1495.0,0.0,2019.0,3.5,Int: One One-Half,2.0,1.0,0.0,1.0,1.0,0.0,0.0,376.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313000.0,2022-05-18,0.0,Land Sales,97481.0,313000.0,12.65395846952229,7.3098814858247865,4.434954007884363,0.0,0.0,329244.09747238085
19580009000,Res PUD,0.025,CONDOMINIUM / TOWNHOUSE,C," $10,000.00 "," $259,708.00 ",1495.0,0.0,2019.0,3.5,Int: One One-Half,2.0,1.0,0.0,1.0,1.0,0.0,0.0,376.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288000.0,2024-05-10,0.0,Land Sales,106184.0,288000.0,12.570715759118084,7.3098814858247865,27.92378449408673,0.2628120893561104,0.0,296395.4591299046
19580009000,Res PUD,0.025,CONDOMINIUM / TOWNHOUSE,C," $10,000.00 "," $259,708.00 ",1495.0,0.0,2019.0,3.5,Int: One One-Half,2.0,1.0,0.0,1.0,1.0,0.0,0.0,376.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313000.0,2022-05-18,0.0,Residential,97481.0,313000.0,12.65395846952229,7.3098814858247865,4.434954007884363,0.0,0.0,316705.7555765945
19580009000,Res PUD,0.025,CONDOMINIUM / TOWNHOUSE,C," $10,000.00 "," $259,708.00 ",1495.0,0.0,2019.0,3.5,Int: One One-Half,2.0,1.0,0.0,1.0,1.0,0.0,0.0,376.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288000.0,2024-05-10,0.0,Residential,106184.0,288000.0,12.570715759118084,7.3098814858247865,27.92378449408673,0.2628120893561104,0.0,289247.8567308503
19580009000,Res PUD,0.025,CONDOMINIUM / TOWNHOUSE,C," $10,000.00 "," $259,708.00 ",1495.0,0.0,2019.0,3.5,Int: One One-Half,2.0,1.0,0.0,1.0,1.0,0.0,0.0,376.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313000.0,2022-05-18,0.0,Land Sales,97481.0,313000.0,12.65395846952229,7.3098814858247865,4.434954007884363,0.0,0.0,329244.09747238085
19580009000,Res PUD,0.025,CONDOMINIUM / TOWNHOUSE,C," $10,000.00 "," $259,708.00 ",1495.0,0.0,2019.0,3.5,Int: One One-Half,2.0,1.0,0.0,1.0,1.0,0.0,0.0,376.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288000.0,2024-05-10,0.0,Land Sales,106184.0,288000.0,12.570715759118084,7.3098814858247865,27.92378449408673,0.2628120893561104,0.0,296395.4591299046
19580009000,Res PUD,0.025,CONDOMINIUM / TOWNHOUSE,C," $10,000.00 "," $259,708.00 ",1495.0,0.0,2019.0,3.5,Int: One One-Half,2.0,1.0,0.0,1.0,1.0,0.0,0.0,376.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313000.0,2022-05-18,0.0,Residential,97481.0,313000.0,12.65395846952229,7.3098814858247865,4.434954007884363,0.0,0.0,316705.7555765945
19580009000,Res PUD,0.025,CONDOMINIUM / TOWNHOUSE,C," $10,000.00 "," $259,708.00 ",1495.0,0.0,2019.0,3.5,Int: One One-Half,2.0,1.0,0.0,1.0,1.0,0.0,0.0,376.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288000.0,2024-05-10,0.0,Residential,106184.0,288000.0,12.570715759118084,7.3098814858247865,27.92378449408673,0.2628120893561104,0.0,289247.8567308503
19580009000,Res PUD,0.025,CONDOMINIUM / TOWNHOUSE,C," $10,000.00 "," $259,708.00 ",1495.0,0.0,2019.0,3.5,Int: One One-Half,2.0,1.0,0.0,1.0,1.0,0.0,0.0,376.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313000.0,2022-05-18,0.0,Land Sales,97481.0,313000.0,12.65395846952229,7.3098814858247865,4.434954007884363,0.0,0.0,329244.09747238085
19580009000,Res PUD,0.025,CONDOMINIUM / TOWNHOUSE,C," $10,000.00 "," $259,708.00 ",1495.0,0.0,2019.0,3.5,Int: One One-Half,2.0,1.0,0.0,1.0,1.0,0.0,0.0,376.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288000.0,2024-05-10,0.0,Land Sales,106184.0,288000.0,12.570715759118084,7.3098814858247865,27.92378449408673,0.2628120893561104,0.0,296395.4591299046
19580009000,Res PUD,0.026,CONDOMINIUM / TOWNHOUSE,C," $10,000.00 "," $271,208.00 ",1491.0,0.0,2019.0,3.5,End: One One-Half,2.0,1.0,0.0,1.0,1.0,0.0,0.0,376.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313000.0,2022-05-18,0.0,Residential,97481.0,313000.0,12.65395846952229,7.307202314764738,4.434954007884363,0.0,0.0,316705.7555765945
19580009000,Res PUD,0.026,CONDOMINIUM / TOWNHOUSE,C," $10,000.00 "," $271,208.00 ",1491.0,0.0,2019.0,3.5,End: One One-Half,2.0,1.0,0.0,1.0,1.0,0.0,0.0,376.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288000.0,2024-05-10,0.0,Residential,106184.0,288000.0,12.570715759118084,7.307202314764738,27.92378449408673,0.2628120893561104,0.0,289247.8567308503
19580009000,Res PUD,0.026,CONDOMINIUM / TOWNHOUSE,C," $10,000.00 "," $271,208.00 ",1491.0,0.0,2019.0,3.5,End: One One-Half,2.0,1.0,0.0,1.0,1.0,0.0,0.0,376.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313000.0,2022-05-18,0.0,Land Sales,97481.0,313000.0,12.65395846952229,7.307202314764738,4.434954007884363,0.0,0.0,329244.09747238085
19580009000,Res PUD,0.026,CONDOMINIUM / TOWNHOUSE,C," $10,000.00 "," $271,208.00 ",1491.0,0.0,2019.0,3.5,End: One One-Half,2.0,1.0,0.0,1.0,1.0,0.0,0.0,376.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288000.0,2024-05-10,0.0,Land Sales,106184.0,288000.0,12.570715759118084,7.307202314764738,27.92378449408673,0.2628120893561104,0.0,296395.4591299046
